epoch,training_loss,training_accuracy,validation_loss,validation_accuracy,time_stamp
0,0.6452956861919827,0.14467592592592593,0.7266360947063991,0.16071428571428573,2024-12-01 22:41:08.913863
1,0.48973378097569503,0.14814814814814814,0.4887666382959911,0.21875,2024-12-01 22:41:08.913863
2,0.41848482467510084,0.24537037037037038,0.4098743030003139,0.27455357142857145,2024-12-01 22:41:08.913863
3,0.3983649556283598,0.3715277777777778,0.39525493340832846,0.38169642857142855,2024-12-01 22:41:08.913863
4,0.38558291064368355,0.41898148148148145,0.38604748249053955,0.4330357142857143,2024-12-01 22:41:08.913863
5,0.37567736153249387,0.45949074074074076,0.37538773460047586,0.4419642857142857,2024-12-01 22:41:08.913863
6,0.36424722163765516,0.5486111111111112,0.36552156295095173,0.5044642857142857,2024-12-01 22:41:08.913863
7,0.35338143949155454,0.5567129629629629,0.3558615765401295,0.5334821428571429,2024-12-01 22:41:08.913863
8,0.3443487363832968,0.5682870370370371,0.34570791891642977,0.5334821428571429,2024-12-01 22:41:08.913863
9,0.3327962612664258,0.6064814814814815,0.3400061024086816,0.5803571428571429,2024-12-01 22:41:08.913863
10,0.3228761443385371,0.6203703703703703,0.3352707347699574,0.5535714285714286,2024-12-01 22:41:08.913863
11,0.3131145051232091,0.6597222222222222,0.3256548728261675,0.5714285714285714,2024-12-01 22:41:08.913863
12,0.3024828985885338,0.6770833333333334,0.3116014301776886,0.5825892857142857,2024-12-01 22:41:08.913863
13,0.2881707709144663,0.7245370370370371,0.3087783455848694,0.625,2024-12-01 22:41:08.913863
14,0.27887932238755403,0.7222222222222222,0.29526248574256897,0.6607142857142857,2024-12-01 22:41:08.913863
15,0.2654106092673761,0.7592592592592593,0.287013122013637,0.6830357142857143,2024-12-01 22:41:08.913863
16,0.2551826028912156,0.7615740740740741,0.28584970214537214,0.671875,2024-12-01 22:41:08.913863
17,0.2421054834568942,0.8009259259259259,0.2693278587290219,0.6941964285714286,2024-12-01 22:41:08.913863
18,0.23032388311845284,0.7951388888888888,0.2743839642831257,0.6495535714285714,2024-12-01 22:41:08.913863
19,0.2202967510179237,0.8148148148148148,0.25686818254845484,0.7254464285714286,2024-12-01 22:41:08.913863
20,0.21119829074100213,0.8379629629629629,0.24828488273280008,0.7254464285714286,2024-12-01 22:41:08.913863
21,0.2000127202934689,0.8703703703703703,0.2460878129516329,0.7053571428571429,2024-12-01 22:41:08.913863
22,0.19158396897492586,0.8634259259259259,0.23434754461050034,0.765625,2024-12-01 22:41:08.913863
23,0.17933488388856253,0.9027777777777778,0.23232242890766688,0.7566964285714286,2024-12-01 22:41:08.913863
24,0.17141372186166268,0.8993055555555556,0.2200530208647251,0.7767857142857143,2024-12-01 22:41:08.913863
25,0.16083889978903312,0.9120370370370371,0.22105640172958374,0.7633928571428571,2024-12-01 22:41:08.913863
26,0.1536502849172663,0.9120370370370371,0.2186859654528754,0.75,2024-12-01 22:41:08.913863
27,0.1456171409399421,0.9363425925925926,0.21638172758477076,0.7544642857142857,2024-12-01 22:41:08.913863
28,0.13660354995065266,0.9398148148148148,0.21301308593579701,0.7455357142857143,2024-12-01 22:41:08.913863
29,0.13036138812700906,0.9432870370370371,0.2019573790686471,0.7946428571428571,2024-12-01 22:41:08.913863
30,0.12460265253429059,0.9525462962962963,0.20762945818049566,0.7611607142857143,2024-12-01 22:41:08.913863
31,0.11737201197279824,0.9606481481481481,0.19523943109171732,0.78125,2024-12-01 22:41:08.913863
32,0.11090688710963284,0.9710648148148148,0.1913287192583084,0.8013392857142857,2024-12-01 22:41:08.913863
33,0.10474342687262429,0.9699074074074074,0.18871411148990905,0.7901785714285714,2024-12-01 22:41:08.913863
34,0.09884134542059016,0.9652777777777778,0.19100994510310038,0.796875,2024-12-01 22:41:08.913863
35,0.09179524553042871,0.9780092592592593,0.18250065190451487,0.796875,2024-12-01 22:41:08.913863
36,0.08760215949129176,0.9803240740740741,0.1774799685393061,0.7879464285714286,2024-12-01 22:41:08.913863
37,0.08326376809014215,0.9861111111111112,0.1783787996641227,0.7901785714285714,2024-12-01 22:41:08.913863
38,0.07858439645281544,0.9849537037037037,0.18645429079021728,0.7834821428571429,2024-12-01 22:41:08.913863
39,0.07371679445107777,0.9861111111111112,0.176128160740648,0.7901785714285714,2024-12-01 22:41:08.913863
40,0.06928911722368664,0.9884259259259259,0.17516194550054415,0.7901785714285714,2024-12-01 22:41:08.913863
41,0.0649049678058536,0.9884259259259259,0.18318053760698863,0.7678571428571429,2024-12-01 22:41:08.913863
42,0.06377836620366131,0.9907407407407407,0.16888876472200667,0.8080357142857143,2024-12-01 22:41:08.913863
43,0.058276196044904215,0.9918981481481481,0.1746924923998969,0.7767857142857143,2024-12-01 22:41:08.913863
44,0.05543573173107924,0.9918981481481481,0.17841657836522376,0.7879464285714286,2024-12-01 22:41:08.913863
45,0.05084752250048849,0.9953703703703703,0.1669963906918253,0.8258928571428571,2024-12-01 22:41:08.913863
46,0.04852240836178815,0.9965277777777778,0.17587835980313166,0.7790178571428571,2024-12-01 22:41:08.913863
47,0.04430509193076028,0.9976851851851852,0.1620227630649294,0.828125,2024-12-01 22:41:08.913863
48,0.04093869113259845,0.9988425925925926,0.16226353655968392,0.8169642857142857,2024-12-01 22:41:08.913863
49,0.039420999172661036,1.0,0.16449009627103806,0.8169642857142857,2024-12-01 22:41:08.913863
50,0.03770974954521215,0.9988425925925926,0.17588264122605324,0.7678571428571429,2024-12-01 22:41:08.913863
51,0.03525433296130763,0.9988425925925926,0.1767276685152735,0.796875,2024-12-01 22:41:08.913863
52,0.03425035122092123,1.0,0.1686500156564372,0.8013392857142857,2024-12-01 22:41:08.913863
53,0.03194766643422621,0.9965277777777778,0.1682252138853073,0.8125,2024-12-01 22:41:08.913863
54,0.030000751217206318,0.9988425925925926,0.17081480473279953,0.7946428571428571,2024-12-01 22:41:08.913863
55,0.027964108589070814,0.9988425925925926,0.1692946936403002,0.8013392857142857,2024-12-01 22:41:08.913863
56,0.026700846229990322,1.0,0.16476061301571981,0.8102678571428571,2024-12-01 22:41:08.913863
57,0.024620923386127862,1.0,0.16126196192843573,0.8147321428571429,2024-12-01 22:41:08.913863
58,0.023772296599215932,0.9988425925925926,0.18693604320287704,0.796875,2024-12-01 22:41:08.913863
59,0.02212405942932323,1.0,0.19176264639411653,0.7991071428571429,2024-12-01 22:41:08.913863
60,0.020780105109292048,1.0,0.16925242862531117,0.8125,2024-12-01 22:41:08.913863
61,0.020234684149424236,1.0,0.18345636501908302,0.8058035714285714,2024-12-01 22:41:08.913863
62,0.019724652412588948,1.0,0.16804795126829827,0.8147321428571429,2024-12-01 22:41:08.913863
63,0.017169199297549547,1.0,0.19460404770714895,0.7834821428571429,2024-12-01 22:41:08.913863
64,0.017408634294514305,1.0,0.17284242223416055,0.8191964285714286,2024-12-01 22:41:08.913863
65,0.01635900788285114,1.0,0.16921281495264598,0.8147321428571429,2024-12-01 22:41:08.913863
66,0.01517571243285029,1.0,0.17622399010828563,0.7991071428571429,2024-12-01 22:41:08.913863
67,0.014627823433666318,1.0,0.1745353958436421,0.8102678571428571,2024-12-01 22:41:08.913863
68,0.013373810763436335,1.0,0.17297549598983356,0.8169642857142857,2024-12-01 22:41:08.913863
69,0.01391832785749877,1.0,0.17862077163798468,0.8058035714285714,2024-12-01 22:41:08.913863
70,0.012801345127324263,1.0,0.17853747308254242,0.8035714285714286,2024-12-01 22:41:08.913863
71,0.011535455007106066,1.0,0.19664093213421957,0.7522321428571429,2024-12-01 22:41:08.913863
72,0.011088522875474559,1.0,0.17237051842468126,0.8258928571428571,2024-12-01 22:41:08.913863
73,0.01077853971057468,1.0,0.16969399899244308,0.8080357142857143,2024-12-01 22:41:08.913863
74,0.010180822073447483,1.0,0.18205873614975385,0.7924107142857143,2024-12-01 22:41:08.913863
75,0.009431337161610523,1.0,0.16904702270403504,0.8080357142857143,2024-12-01 22:41:08.913863
76,0.009288622583780024,1.0,0.17667701095342636,0.8035714285714286,2024-12-01 22:41:08.913863
77,0.008440157674528935,1.0,0.18540768325328827,0.7946428571428571,2024-12-01 22:41:08.913863
78,0.00823756981710041,1.0,0.19491101056337357,0.8191964285714286,2024-12-01 22:41:08.913863
79,0.008648678263718332,1.0,0.19476835057139397,0.796875,2024-12-01 22:41:08.913863
80,0.00878573298730232,1.0,0.1844490942146097,0.8013392857142857,2024-12-01 22:41:08.913863
81,0.00814257339677877,1.0,0.17576798530561583,0.8058035714285714,2024-12-01 22:41:08.913863
82,0.007680491785760279,1.0,0.19103073115859712,0.7857142857142857,2024-12-01 22:41:08.913863
