epoch,training_loss,training_accuracy,validation_loss,validation_accuracy,time_stamp
0,0.576039768614859,0.15330188679245282,0.5760625821572763,0.1736111111111111,2024-11-29 15:51:01.624488
1,0.48865470908722786,0.16273584905660377,0.4696800973680284,0.1875,2024-11-29 15:51:01.624488
2,0.4459458297153689,0.20400943396226415,0.4356943777313939,0.2152777777777778,2024-11-29 15:51:01.624488
3,0.4193497238294134,0.25235849056603776,0.4137049736800017,0.24768518518518517,2024-11-29 15:51:01.624488
4,0.4051315576400397,0.2783018867924528,0.4020280517913677,0.31712962962962965,2024-11-29 15:51:01.624488
5,0.39506656493780745,0.30306603773584906,0.3932117488649156,0.3449074074074074,2024-11-29 15:51:01.624488
6,0.38712789540020925,0.3431603773584906,0.3870787234218032,0.35185185185185186,2024-11-29 15:51:01.624488
7,0.38238485972836334,0.3761792452830189,0.38167977884963705,0.36342592592592593,2024-11-29 15:51:01.624488
8,0.37705559044514064,0.41273584905660377,0.3768406797338415,0.38425925925925924,2024-11-29 15:51:01.624488
9,0.3746177520392076,0.3915094339622642,0.3737602432568868,0.41435185185185186,2024-11-29 15:51:01.624488
10,0.37004666002291553,0.44575471698113206,0.366879560329296,0.44212962962962965,2024-11-29 15:51:01.624488
11,0.36546281936033714,0.4339622641509434,0.3660374449359046,0.4305555555555556,2024-11-29 15:51:01.624488
12,0.3613325498014126,0.4658018867924528,0.3624035716056824,0.4583333333333333,2024-11-29 15:51:01.624488
13,0.35747011483840224,0.47287735849056606,0.35660303190902426,0.46296296296296297,2024-11-29 15:51:01.624488
14,0.35388664648217977,0.4882075471698113,0.3563242565702509,0.4583333333333333,2024-11-29 15:51:01.624488
15,0.35162056785709456,0.49056603773584906,0.3486408536080961,0.4976851851851852,2024-11-29 15:51:01.624488
16,0.34741934346702863,0.5011792452830188,0.34863661726315814,0.4930555555555556,2024-11-29 15:51:01.624488
17,0.34427658904273556,0.5035377358490566,0.3444042150621061,0.5115740740740741,2024-11-29 15:51:01.624488
18,0.34138901391119325,0.5330188679245284,0.3420695828066932,0.5115740740740741,2024-11-29 15:51:01.624488
19,0.33907708919273233,0.5589622641509434,0.3392011445981485,0.5231481481481481,2024-11-29 15:51:01.624488
20,0.33561780936313124,0.5459905660377359,0.33681990923704924,0.5208333333333334,2024-11-29 15:51:01.624488
21,0.33063131345892854,0.5801886792452831,0.3348015425381837,0.5254629629629629,2024-11-29 15:51:01.624488
22,0.3303601696806134,0.5648584905660378,0.3322979774740007,0.5486111111111112,2024-11-29 15:51:01.624488
23,0.32782985635523526,0.5377358490566038,0.3290962036009188,0.5462962962962963,2024-11-29 15:51:01.624488
24,0.32588394407956106,0.5542452830188679,0.32929788033167523,0.5300925925925926,2024-11-29 15:51:01.624488
25,0.3230284407453717,0.5518867924528302,0.32496157730067216,0.5439814814814815,2024-11-29 15:51:01.624488
26,0.3212842052837588,0.5754716981132075,0.3233459062046475,0.5486111111111112,2024-11-29 15:51:01.624488
27,0.3199728603632945,0.5719339622641509,0.32096037710154496,0.5740740740740741,2024-11-29 15:51:01.624488
28,0.3150614269499509,0.5919811320754716,0.317550269541917,0.5671296296296297,2024-11-29 15:51:01.624488
29,0.31332544448240746,0.5943396226415094,0.31665341390503776,0.5740740740740741,2024-11-29 15:51:01.624488
30,0.31203733356493824,0.6096698113207547,0.3181302547454834,0.5578703703703703,2024-11-29 15:51:01.624488
31,0.3119225546998798,0.5860849056603774,0.3123428584248931,0.5763888888888888,2024-11-29 15:51:01.624488
32,0.3079610292641622,0.6202830188679245,0.3094310136856856,0.5740740740740741,2024-11-29 15:51:01.624488
33,0.30694123090438125,0.6167452830188679,0.31090111864937675,0.5787037037037037,2024-11-29 15:51:01.624488
34,0.3058823189645443,0.6073113207547169,0.3078850629153075,0.5925925925925926,2024-11-29 15:51:01.624488
35,0.30628111564888144,0.5966981132075472,0.3059885010675148,0.5856481481481481,2024-11-29 15:51:01.624488
36,0.30084646872754367,0.6238207547169812,0.3073453649326607,0.5625,2024-11-29 15:51:01.624488
37,0.2969249832742619,0.6509433962264151,0.3042608985194453,0.5856481481481481,2024-11-29 15:51:01.624488
38,0.302474208035559,0.6191037735849056,0.3001206793166973,0.5879629629629629,2024-11-29 15:51:01.624488
39,0.2963970365389338,0.6179245283018868,0.29962781182041875,0.6018518518518519,2024-11-29 15:51:01.624488
40,0.2977884538331122,0.6273584905660378,0.3000782507437247,0.5902777777777778,2024-11-29 15:51:01.624488
41,0.2904424858543108,0.6415094339622641,0.2982317308584849,0.6018518518518519,2024-11-29 15:51:01.624488
42,0.2907791331691562,0.6356132075471698,0.29534218929432055,0.5995370370370371,2024-11-29 15:51:01.624488
43,0.2907375195678675,0.6426886792452831,0.29438867668310803,0.6064814814814815,2024-11-29 15:51:01.624488
44,0.2900193822833727,0.6391509433962265,0.29447276724709404,0.5856481481481481,2024-11-29 15:51:01.624488
45,0.28474976122379303,0.6733490566037735,0.29322828849156696,0.6018518518518519,2024-11-29 15:51:01.624488
46,0.2858353611433281,0.6485849056603774,0.292356844301577,0.5949074074074074,2024-11-29 15:51:01.624488
47,0.2859106699250779,0.652122641509434,0.2945016583910695,0.6041666666666666,2024-11-29 15:51:01.624488
48,0.283560537223546,0.660377358490566,0.28609710766209495,0.6273148148148148,2024-11-29 15:51:01.624488
49,0.2834608923151808,0.6332547169811321,0.2878177138390364,0.6041666666666666,2024-11-29 15:51:01.624488
