epoch,training_loss,training_accuracy,validation_loss,validation_accuracy,time_stamp
0,0.6422440431736134,0.14351851851851852,0.7275140838963645,0.15848214285714285,2024-12-02 05:18:38.574018
1,0.489015175236596,0.15162037037037038,0.5069646239280701,0.22321428571428573,2024-12-02 05:18:38.574018
2,0.4222543416199861,0.22916666666666666,0.41508087515830994,0.28125,2024-12-02 05:18:38.574018
3,0.40541287704750345,0.2847222222222222,0.40333170763083864,0.3169642857142857,2024-12-02 05:18:38.574018
4,0.39590844953501664,0.35648148148148145,0.39174852839538027,0.4107142857142857,2024-12-02 05:18:38.574018
5,0.3895917667282952,0.36342592592592593,0.38563000091484617,0.4107142857142857,2024-12-02 05:18:38.574018
6,0.38117290757320543,0.4212962962962963,0.38157457751887186,0.39955357142857145,2024-12-02 05:18:38.574018
7,0.3750131770416542,0.41782407407407407,0.37431504683835165,0.46875,2024-12-02 05:18:38.574018
8,0.36777148864887377,0.4409722222222222,0.36647915627275196,0.4955357142857143,2024-12-02 05:18:38.574018
9,0.36253406162615176,0.4351851851851852,0.3624463379383087,0.40848214285714285,2024-12-02 05:18:38.574018
10,0.3549116618103451,0.4837962962962963,0.34994533019406454,0.4642857142857143,2024-12-02 05:18:38.574018
11,0.34469766749276054,0.5115740740740741,0.3516248379434858,0.49330357142857145,2024-12-02 05:18:38.574018
12,0.3415570744761714,0.5370370370370371,0.3368814949478422,0.48660714285714285,2024-12-02 05:18:38.574018
13,0.3336065047317081,0.5243055555555556,0.33684879754270824,0.5334821428571429,2024-12-02 05:18:38.574018
14,0.32595943852707193,0.5567129629629629,0.3261716663837433,0.5357142857142857,2024-12-02 05:18:38.574018
15,0.3195591734515296,0.5729166666666666,0.3177929712193353,0.5647321428571429,2024-12-02 05:18:38.574018
16,0.31361892377888717,0.5636574074074074,0.3182863827262606,0.5558035714285714,2024-12-02 05:18:38.574018
17,0.30813979771402145,0.5821759259259259,0.31278773077896665,0.5379464285714286,2024-12-02 05:18:38.574018
18,0.29996418401047037,0.6053240740740741,0.30805109654154095,0.5334821428571429,2024-12-02 05:18:38.574018
19,0.2949724042857135,0.6006944444444444,0.29953148641756605,0.5401785714285714,2024-12-02 05:18:38.574018
20,0.2881195534158636,0.6388888888888888,0.3029197816337858,0.5066964285714286,2024-12-02 05:18:38.574018
21,0.2866477684842216,0.6006944444444444,0.28842474094458986,0.6071428571428571,2024-12-02 05:18:38.574018
22,0.2737916818371526,0.6620370370370371,0.2861707274402891,0.5982142857142857,2024-12-02 05:18:38.574018
23,0.27506750766877774,0.625,0.2820422053337097,0.6205357142857143,2024-12-02 05:18:38.574018
24,0.26906504178488694,0.6597222222222222,0.2839232385158539,0.6160714285714286,2024-12-02 05:18:38.574018
25,0.2645373670039354,0.65625,0.26534356070416315,0.6517857142857143,2024-12-02 05:18:38.574018
26,0.256331083951173,0.6944444444444444,0.258424631186894,0.671875,2024-12-02 05:18:38.574018
27,0.2539630604011041,0.6805555555555556,0.26892194896936417,0.59375,2024-12-02 05:18:38.574018
28,0.24778471721543205,0.6712962962962963,0.2638321157012667,0.6383928571428571,2024-12-02 05:18:38.574018
29,0.2430178732783706,0.7048611111111112,0.25627588267837254,0.6517857142857143,2024-12-02 05:18:38.574018
30,0.2413810728876679,0.6747685185185185,0.2513068126780646,0.6629464285714286,2024-12-02 05:18:38.574018
31,0.23564479582839543,0.7025462962962963,0.24742589039461954,0.6919642857142857,2024-12-02 05:18:38.574018
32,0.231495244635476,0.7291666666666666,0.2518252602645329,0.65625,2024-12-02 05:18:38.574018
33,0.23231469315511208,0.7060185185185185,0.25541084898369654,0.6071428571428571,2024-12-02 05:18:38.574018
34,0.22359041759261378,0.7210648148148148,0.24275047651359014,0.6674107142857143,2024-12-02 05:18:38.574018
35,0.22435411921253912,0.7361111111111112,0.2433349106992994,0.6674107142857143,2024-12-02 05:18:38.574018
36,0.21898462154247142,0.7418981481481481,0.23643867245742253,0.6919642857142857,2024-12-02 05:18:38.574018
37,0.2154876286232913,0.7384259259259259,0.23068578221968242,0.7075892857142857,2024-12-02 05:18:38.574018
38,0.2137897621702265,0.7418981481481481,0.23697032566581452,0.6763392857142857,2024-12-02 05:18:38.574018
39,0.20793389004689675,0.7534722222222222,0.22509536466428212,0.71875,2024-12-02 05:18:38.574018
40,0.20915440718332926,0.7453703703703703,0.22677341529301234,0.6919642857142857,2024-12-02 05:18:38.574018
41,0.19846300504825734,0.7835648148148148,0.22619260102510452,0.6919642857142857,2024-12-02 05:18:38.574018
42,0.20449907856958885,0.7361111111111112,0.22750874289444514,0.6897321428571429,2024-12-02 05:18:38.574018
43,0.19646122996453885,0.7708333333333334,0.21369114092418126,0.7566964285714286,2024-12-02 05:18:38.574018
44,0.19335895004095854,0.7673611111111112,0.21610018398080552,0.734375,2024-12-02 05:18:38.574018
45,0.1922470932757413,0.7696759259259259,0.216084962444646,0.7299107142857143,2024-12-02 05:18:38.574018
46,0.19251783026589286,0.7650462962962963,0.21726854890584946,0.734375,2024-12-02 05:18:38.574018
47,0.1890298337848098,0.7881944444444444,0.20829560394798005,0.7477678571428571,2024-12-02 05:18:38.574018
48,0.1842477650002197,0.7986111111111112,0.20816284630979812,0.7566964285714286,2024-12-02 05:18:38.574018
49,0.18257395702379722,0.7951388888888888,0.22755134744303568,0.6897321428571429,2024-12-02 05:18:38.574018
50,0.18284224028940554,0.8101851851851852,0.20461239452872956,0.7388392857142857,2024-12-02 05:18:38.574018
51,0.1757518627025463,0.8043981481481481,0.2028286403843335,0.7901785714285714,2024-12-02 05:18:38.574018
52,0.17456021904945374,0.8101851851851852,0.20375896245241165,0.7433035714285714,2024-12-02 05:18:38.574018
53,0.17373024920622507,0.7986111111111112,0.20265799441507884,0.7477678571428571,2024-12-02 05:18:38.574018
54,0.1785205817884869,0.8090277777777778,0.20004544939313615,0.75,2024-12-02 05:18:38.574018
55,0.17250981485402142,0.8113425925925926,0.1960561860884939,0.7700892857142857,2024-12-02 05:18:38.574018
56,0.16657876858004816,0.8182870370370371,0.19948930506195342,0.7366071428571429,2024-12-02 05:18:38.574018
57,0.16842836141586304,0.8206018518518519,0.1984175369143486,0.7455357142857143,2024-12-02 05:18:38.574018
58,0.1625791898480168,0.8379629629629629,0.18978176478828704,0.7767857142857143,2024-12-02 05:18:38.574018
59,0.1642756293769236,0.8275462962962963,0.1921037414244243,0.7433035714285714,2024-12-02 05:18:38.574018
60,0.1629280757021021,0.8240740740740741,0.2026314213871956,0.7589285714285714,2024-12-02 05:18:38.574018
61,0.1543062119572251,0.8449074074074074,0.19016899168491364,0.7589285714285714,2024-12-02 05:18:38.574018
62,0.15762068248457378,0.8391203703703703,0.18769732969147818,0.7745535714285714,2024-12-02 05:18:38.574018
63,0.15339429566153773,0.8402777777777778,0.18739595796380723,0.7477678571428571,2024-12-02 05:18:38.574018
64,0.14818042295950432,0.8564814814814815,0.17840610604201043,0.796875,2024-12-02 05:18:38.574018
65,0.15139137787951362,0.8379629629629629,0.20393948469843184,0.7366071428571429,2024-12-02 05:18:38.574018
66,0.14760747331160087,0.8506944444444444,0.1791790553501674,0.7924107142857143,2024-12-02 05:18:38.574018
67,0.14480705780011635,0.8472222222222222,0.17986522508519037,0.7611607142857143,2024-12-02 05:18:38.574018
68,0.13913778795136345,0.8703703703703703,0.17786027970058577,0.7924107142857143,2024-12-02 05:18:38.574018
69,0.14062041347777401,0.8587962962962963,0.17276869607823236,0.8013392857142857,2024-12-02 05:18:38.574018
70,0.14383330665252828,0.8576388888888888,0.1671630766774927,0.7879464285714286,2024-12-02 05:18:38.574018
71,0.13778304888142479,0.8715277777777778,0.17449650594166347,0.796875,2024-12-02 05:18:38.574018
72,0.1388056923945745,0.8611111111111112,0.16441247080053603,0.8125,2024-12-02 05:18:38.574018
73,0.13208540501417937,0.8738425925925926,0.16426101167287147,0.8125,2024-12-02 05:18:38.574018
74,0.1328282626690688,0.8587962962962963,0.16549396621329443,0.7991071428571429,2024-12-02 05:18:38.574018
75,0.13197915256023407,0.8807870370370371,0.17521026570882117,0.75,2024-12-02 05:18:38.574018
76,0.12755662865108913,0.8773148148148148,0.17048475093075208,0.78125,2024-12-02 05:18:38.574018
77,0.13110116400100566,0.8645833333333334,0.16900745034217834,0.7924107142857143,2024-12-02 05:18:38.574018
78,0.12697901825110117,0.8842592592592593,0.17367078310676984,0.7767857142857143,2024-12-02 05:18:38.574018
79,0.12757747068449302,0.8807870370370371,0.16693656891584396,0.8191964285714286,2024-12-02 05:18:38.574018
80,0.12168154230824223,0.9050925925925926,0.1620430632361344,0.7924107142857143,2024-12-02 05:18:38.574018
81,0.11862100219285046,0.8923611111111112,0.17743934584515436,0.8035714285714286,2024-12-02 05:18:38.574018
82,0.12040448630297626,0.8854166666666666,0.16222187344517028,0.7946428571428571,2024-12-02 05:18:38.574018
83,0.11998439718175817,0.8912037037037037,0.16066487346376693,0.8035714285714286,2024-12-02 05:18:38.574018
84,0.12337847743873243,0.8854166666666666,0.18161311532769883,0.765625,2024-12-02 05:18:38.574018
85,0.11825043294164869,0.9004629629629629,0.16055285025920188,0.7857142857142857,2024-12-02 05:18:38.574018
86,0.11447844599132184,0.9050925925925926,0.16079476741807802,0.7946428571428571,2024-12-02 05:18:38.574018
87,0.11080939598657467,0.9189814814814815,0.15226432148899352,0.8013392857142857,2024-12-02 05:18:38.574018
88,0.11236149017457608,0.9074074074074074,0.1556145761694227,0.8035714285714286,2024-12-02 05:18:38.574018
89,0.11279796643389596,0.9016203703703703,0.14950067762817656,0.7991071428571429,2024-12-02 05:18:38.574018
90,0.10817623786904194,0.9039351851851852,0.14433180035224982,0.8303571428571429,2024-12-02 05:18:38.574018
91,0.10809292644262314,0.9131944444444444,0.1459831701857703,0.8258928571428571,2024-12-02 05:18:38.574018
92,0.10528772986597484,0.9166666666666666,0.14523001813462802,0.8147321428571429,2024-12-02 05:18:38.574018
93,0.10368276939347938,0.9236111111111112,0.14739783055015973,0.8303571428571429,2024-12-02 05:18:38.574018
94,0.10296111857449566,0.9201388888888888,0.14824429899454117,0.8080357142857143,2024-12-02 05:18:38.574018
95,0.10030213826232487,0.9363425925925926,0.14480574429035187,0.8325892857142857,2024-12-02 05:18:38.574018
96,0.10384945930154235,0.9085648148148148,0.16436414420604706,0.7834821428571429,2024-12-02 05:18:38.574018
97,0.09774389642256277,0.9282407407407407,0.15142284759453364,0.8058035714285714,2024-12-02 05:18:38.574018
98,0.1005745295573164,0.9189814814814815,0.14135006123355456,0.8214285714285714,2024-12-02 05:18:38.574018
99,0.09799272070328395,0.9351851851851852,0.13780921431524412,0.8236607142857143,2024-12-02 05:18:38.574018
