epoch,training_loss,training_accuracy,validation_loss,validation_accuracy,time_stamp
0,0.57617952688685,0.1544811320754717,0.5763712150079233,0.16898148148148148,2024-11-29 20:05:33.048105
1,0.4860173542544527,0.16627358490566038,0.46629665295283,0.2013888888888889,2024-11-29 20:05:33.048105
2,0.4427629681128376,0.20754716981132076,0.4326748958340398,0.24305555555555555,2024-11-29 20:05:33.048105
3,0.416973814087094,0.2641509433962264,0.41362342790321066,0.26157407407407407,2024-11-29 20:05:33.048105
4,0.400757224492307,0.2959905660377358,0.3972617729946419,0.3425925925925926,2024-11-29 20:05:33.048105
5,0.39038184903702644,0.33726415094339623,0.39254987570974564,0.3333333333333333,2024-11-29 20:05:33.048105
6,0.3820573479499457,0.3608490566037736,0.38421472907066345,0.35185185185185186,2024-11-29 20:05:33.048105
7,0.3778566673116864,0.4044811320754717,0.37866548145258866,0.3819444444444444,2024-11-29 20:05:33.048105
8,0.37223860565221534,0.46226415094339623,0.37381758402895043,0.42592592592592593,2024-11-29 20:05:33.048105
9,0.36613103634906263,0.44575471698113206,0.37092169788148666,0.41203703703703703,2024-11-29 20:05:33.048105
10,0.36350268575380434,0.44457547169811323,0.3679537221237465,0.4212962962962963,2024-11-29 20:05:33.048105
11,0.35887923892938867,0.47641509433962265,0.3604490668685348,0.4675925925925926,2024-11-29 20:05:33.048105
12,0.35369224705786073,0.49528301886792453,0.35593038576620595,0.5069444444444444,2024-11-29 20:05:33.048105
13,0.3501874405258107,0.5176886792452831,0.3541297912597656,0.5254629629629629,2024-11-29 20:05:33.048105
14,0.34456671914964354,0.5471698113207547,0.3479234035368319,0.5277777777777778,2024-11-29 20:05:33.048105
15,0.3433526023378912,0.5577830188679245,0.3468179702758789,0.5347222222222222,2024-11-29 20:05:33.048105
16,0.3402490419036937,0.5742924528301887,0.3420179276554673,0.5532407407407407,2024-11-29 20:05:33.048105
17,0.3362496433393011,0.5542452830188679,0.338651223315133,0.5347222222222222,2024-11-29 20:05:33.048105
18,0.3330015517630667,0.5919811320754716,0.3348300059636434,0.5439814814814815,2024-11-29 20:05:33.048105
19,0.3293648210336577,0.5849056603773585,0.3335128978446678,0.5416666666666666,2024-11-29 20:05:33.048105
20,0.32691508137954856,0.6167452830188679,0.3287001638500779,0.5462962962962963,2024-11-29 20:05:33.048105
21,0.3230639465574948,0.5966981132075472,0.32571902098479094,0.5601851851851852,2024-11-29 20:05:33.048105
22,0.32245870412520644,0.5943396226415094,0.3234029710292816,0.5740740740740741,2024-11-29 20:05:33.048105
23,0.3171753225461492,0.6084905660377359,0.32263662859245584,0.5648148148148148,2024-11-29 20:05:33.048105
24,0.31372730293363893,0.6191037735849056,0.32187937586395826,0.5625,2024-11-29 20:05:33.048105
25,0.3104308843612671,0.6273584905660378,0.3165283468034532,0.5902777777777778,2024-11-29 20:05:33.048105
26,0.3090181794931304,0.6297169811320755,0.3139216966099209,0.5949074074074074,2024-11-29 20:05:33.048105
27,0.3068615934758816,0.6261792452830188,0.31596299564396896,0.5694444444444444,2024-11-29 20:05:33.048105
28,0.30400170751337735,0.6238207547169812,0.31402586345319394,0.5763888888888888,2024-11-29 20:05:33.048105
29,0.301835945192373,0.6615566037735849,0.311117074003926,0.5671296296296297,2024-11-29 20:05:33.048105
30,0.29761547243820047,0.6450471698113207,0.3058012271368945,0.6018518518518519,2024-11-29 20:05:33.048105
31,0.2988220785024031,0.6426886792452831,0.30347403332039163,0.5949074074074074,2024-11-29 20:05:33.048105
32,0.29630241641458477,0.6415094339622641,0.30071598677723493,0.5995370370370371,2024-11-29 20:05:33.048105
33,0.29011922540529717,0.6627358490566038,0.30237902645711545,0.5856481481481481,2024-11-29 20:05:33.048105
34,0.29183908088027305,0.6650943396226415,0.29864953734256605,0.6157407407407407,2024-11-29 20:05:33.048105
35,0.28906312978492593,0.6627358490566038,0.2953468991650475,0.6226851851851852,2024-11-29 20:05:33.048105
36,0.28686810073987495,0.660377358490566,0.29282659733736954,0.625,2024-11-29 20:05:33.048105
37,0.2879797059972331,0.6662735849056604,0.2951437290068026,0.6273148148148148,2024-11-29 20:05:33.048105
38,0.28175726729743883,0.6792452830188679,0.29106117177892615,0.625,2024-11-29 20:05:33.048105
39,0.28008395967618477,0.6780660377358491,0.28969128871405564,0.6203703703703703,2024-11-29 20:05:33.048105
40,0.2790616458317019,0.6745283018867925,0.29049831021715095,0.6157407407407407,2024-11-29 20:05:33.048105
41,0.2750203994647512,0.6768867924528302,0.2859725907996849,0.6319444444444444,2024-11-29 20:05:33.048105
42,0.2744357310376077,0.6792452830188679,0.28716636421503844,0.6111111111111112,2024-11-29 20:05:33.048105
43,0.2739806386097422,0.6827830188679245,0.2837493232002965,0.6296296296296297,2024-11-29 20:05:33.048105
44,0.27191860383411626,0.7063679245283019,0.28399061384024443,0.625,2024-11-29 20:05:33.048105
45,0.2668641833764202,0.7016509433962265,0.2816700742200569,0.6342592592592593,2024-11-29 20:05:33.048105
46,0.2678664188902333,0.7016509433962265,0.2786371879003666,0.6388888888888888,2024-11-29 20:05:33.048105
47,0.2659499395006108,0.7051886792452831,0.28176143931017983,0.6203703703703703,2024-11-29 20:05:33.048105
48,0.26433128090399616,0.7158018867924528,0.2799456174726839,0.6342592592592593,2024-11-29 20:05:33.048105
49,0.2592359263941927,0.7252358490566038,0.27769249070573737,0.6273148148148148,2024-11-29 20:05:33.048105
50,0.25985299697462116,0.7193396226415094,0.274941916818972,0.6273148148148148,2024-11-29 20:05:33.048105
51,0.2586978353419394,0.7299528301886793,0.2754284932657524,0.625,2024-11-29 20:05:33.048105
52,0.26046060784807745,0.7122641509433962,0.2717417942153083,0.6342592592592593,2024-11-29 20:05:33.048105
53,0.2568437485200054,0.714622641509434,0.2696857038471434,0.6574074074074074,2024-11-29 20:05:33.048105
54,0.25594024978718666,0.7205188679245284,0.2708354283262182,0.6319444444444444,2024-11-29 20:05:33.048105
55,0.2537317250697118,0.7252358490566038,0.26916878477290823,0.6666666666666666,2024-11-29 20:05:33.048105
56,0.25182088169286837,0.7063679245283019,0.2688928919809836,0.6342592592592593,2024-11-29 20:05:33.048105
57,0.2502318502597089,0.7382075471698113,0.26764215915291395,0.6481481481481481,2024-11-29 20:05:33.048105
58,0.24890830691130655,0.7275943396226415,0.26352514050624987,0.6481481481481481,2024-11-29 20:05:33.048105
59,0.24921196895950246,0.722877358490566,0.2663295633263058,0.6296296296296297,2024-11-29 20:05:33.048105
60,0.24499790932772295,0.7393867924528302,0.25861950273867007,0.6666666666666666,2024-11-29 20:05:33.048105
61,0.24660835513528787,0.7441037735849056,0.262604213975094,0.6597222222222222,2024-11-29 20:05:33.048105
62,0.24220782996348614,0.7417452830188679,0.25894529510427405,0.6574074074074074,2024-11-29 20:05:33.048105
63,0.24209240781811048,0.7382075471698113,0.25923385553889805,0.6666666666666666,2024-11-29 20:05:33.048105
