epoch,training_loss,training_accuracy,validation_loss,validation_accuracy,time_stamp
0,0.5752015080092088,0.16037735849056603,0.5717022154066298,0.17824074074074073,2024-11-29 15:00:35.065237
1,0.48672287138003223,0.16391509433962265,0.46085380404083814,0.18981481481481483,2024-11-29 15:00:35.065237
2,0.44429004529737076,0.2099056603773585,0.42796181197519656,0.2337962962962963,2024-11-29 15:00:35.065237
3,0.41776631238325584,0.2535377358490566,0.406583759519789,0.26157407407407407,2024-11-29 15:00:35.065237
4,0.4017377900627424,0.27358490566037735,0.39593878719541764,0.2824074074074074,2024-11-29 15:00:35.065237
5,0.39204815929790715,0.3089622641509434,0.3903168395713524,0.32407407407407407,2024-11-29 15:00:35.065237
6,0.38625236277310354,0.3466981132075472,0.38205345582079003,0.38425925925925924,2024-11-29 15:00:35.065237
7,0.37999934801515545,0.39622641509433965,0.3789736540229232,0.3819444444444444,2024-11-29 15:00:35.065237
8,0.376257801393293,0.3608490566037736,0.37386190449749984,0.4166666666666667,2024-11-29 15:00:35.065237
9,0.3716991015200345,0.419811320754717,0.36929343033719947,0.4236111111111111,2024-11-29 15:00:35.065237
10,0.36673222172935055,0.4492924528301887,0.36541713608635795,0.43287037037037035,2024-11-29 15:00:35.065237
11,0.3624376429701751,0.4492924528301887,0.36065109018926267,0.47685185185185186,2024-11-29 15:00:35.065237
12,0.3592266136745237,0.46226415094339623,0.35643574595451355,0.4699074074074074,2024-11-29 15:00:35.065237
13,0.355760321864542,0.4716981132075472,0.3536150168489527,0.49074074074074076,2024-11-29 15:00:35.065237
14,0.3515655049737894,0.5058962264150944,0.34863632586267257,0.5,2024-11-29 15:00:35.065237
15,0.3472238171775386,0.5094339622641509,0.3473292776831874,0.4930555555555556,2024-11-29 15:00:35.065237
16,0.3437614514018005,0.5070754716981132,0.34369601364488955,0.5069444444444444,2024-11-29 15:00:35.065237
17,0.3415828847660209,0.5153301886792453,0.33845568475899873,0.5277777777777778,2024-11-29 15:00:35.065237
18,0.33869835846828966,0.5365566037735849,0.3359166372705389,0.5462962962962963,2024-11-29 15:00:35.065237
19,0.33597354731469786,0.535377358490566,0.334048330783844,0.5324074074074074,2024-11-29 15:00:35.065237
20,0.33262575741084116,0.5471698113207547,0.330394560540164,0.5462962962962963,2024-11-29 15:00:35.065237
21,0.3303141458979193,0.5672169811320755,0.3280394033149437,0.5393518518518519,2024-11-29 15:00:35.065237
22,0.32644944427148354,0.5849056603773585,0.3251884910795424,0.5462962962962963,2024-11-29 15:00:35.065237
23,0.3267482080549564,0.5660377358490566,0.3249855107731289,0.5416666666666666,2024-11-29 15:00:35.065237
24,0.3227529098402779,0.5731132075471698,0.321711841556761,0.5717592592592593,2024-11-29 15:00:35.065237
25,0.31982594616008253,0.5695754716981132,0.31946830065162096,0.5671296296296297,2024-11-29 15:00:35.065237
26,0.31734108475019346,0.597877358490566,0.3171968460083008,0.5810185185185185,2024-11-29 15:00:35.065237
27,0.3138823318031599,0.5849056603773585,0.3120150246002056,0.5949074074074074,2024-11-29 15:00:35.065237
28,0.31353343432804326,0.5790094339622641,0.31154199110137093,0.5972222222222222,2024-11-29 15:00:35.065237
29,0.3148658500527436,0.5778301886792453,0.31377034606756987,0.5601851851851852,2024-11-29 15:00:35.065237
30,0.3086980851191395,0.5908018867924528,0.31087672379281783,0.5925925925925926,2024-11-29 15:00:35.065237
31,0.3045777858428235,0.6308962264150944,0.30749917140713445,0.5972222222222222,2024-11-29 15:00:35.065237
32,0.30611115862738414,0.6037735849056604,0.31006670329305863,0.5694444444444444,2024-11-29 15:00:35.065237
33,0.3032196630846779,0.6108490566037735,0.3046154319136231,0.5856481481481481,2024-11-29 15:00:35.065237
34,0.3023494130597924,0.6084905660377359,0.30164533191257054,0.5995370370370371,2024-11-29 15:00:35.065237
35,0.2990756057343393,0.6155660377358491,0.2966266522804896,0.6180555555555556,2024-11-29 15:00:35.065237
36,0.29683694187200294,0.6285377358490566,0.30041900166758784,0.6111111111111112,2024-11-29 15:00:35.065237
37,0.29532448666275674,0.6297169811320755,0.29866928414062216,0.5972222222222222,2024-11-29 15:00:35.065237
38,0.2926418258334106,0.6367924528301887,0.3008005309987951,0.5972222222222222,2024-11-29 15:00:35.065237
39,0.2926432881152855,0.6485849056603774,0.293953870733579,0.6203703703703703,2024-11-29 15:00:35.065237
40,0.2901762788588146,0.6403301886792453,0.2925902422931459,0.6157407407407407,2024-11-29 15:00:35.065237
