epoch,training_loss,training_accuracy,validation_loss,validation_accuracy,time_stamp
0,0.4572012623151143,0.17939814814814814,0.5490033456257412,0.13392857142857142,2024-12-02 05:32:59.612518
1,0.3972658194877483,0.25,0.39815509957926615,0.29464285714285715,2024-12-02 05:32:59.612518
2,0.37142318045651473,0.3900462962962963,0.3598698377609253,0.4263392857142857,2024-12-02 05:32:59.612518
3,0.3442012800110711,0.4722222222222222,0.33715470135211945,0.44642857142857145,2024-12-02 05:32:59.612518
4,0.32032218133961715,0.5057870370370371,0.34170433027403696,0.3549107142857143,2024-12-02 05:32:59.612518
5,0.2936492689229824,0.5752314814814815,0.32051907054015566,0.41964285714285715,2024-12-02 05:32:59.612518
6,0.2804727256298065,0.5844907407407407,0.27191004902124405,0.5915178571428571,2024-12-02 05:32:59.612518
7,0.2523547151574382,0.6481481481481481,0.27987961577517645,0.5558035714285714,2024-12-02 05:32:59.612518
8,0.23888873943576105,0.6631944444444444,0.2590693331190518,0.5691964285714286,2024-12-02 05:32:59.612518
9,0.22100300700576217,0.7013888888888888,0.2489495916025979,0.6495535714285714,2024-12-02 05:32:59.612518
10,0.20649251728146165,0.7384259259259259,0.22312875517777034,0.6741071428571429,2024-12-02 05:32:59.612518
11,0.1925339654639915,0.7349537037037037,0.20839063291038787,0.7209821428571429,2024-12-02 05:32:59.612518
12,0.18554643679548194,0.7581018518518519,0.2243536040186882,0.6696428571428571,2024-12-02 05:32:59.612518
13,0.1907215134965049,0.7511574074074074,0.22642006086451666,0.6941964285714286,2024-12-02 05:32:59.612518
14,0.1658564899806623,0.7974537037037037,0.21069240889378957,0.7008928571428571,2024-12-02 05:32:59.612518
15,0.15660183076505307,0.8159722222222222,0.17939265923840658,0.78125,2024-12-02 05:32:59.612518
16,0.14678380031276633,0.8159722222222222,0.18683366211397306,0.7700892857142857,2024-12-02 05:32:59.612518
17,0.1448686401601191,0.8275462962962963,0.18187215285641806,0.7879464285714286,2024-12-02 05:32:59.612518
18,0.13188502937555313,0.8425925925925926,0.1569380552640983,0.7924107142857143,2024-12-02 05:32:59.612518
19,0.1269135350982348,0.8495370370370371,0.18909230721848352,0.7433035714285714,2024-12-02 05:32:59.612518
20,0.11564497263343246,0.8726851851851852,0.20296902103083475,0.7254464285714286,2024-12-02 05:32:59.612518
21,0.1152463251793826,0.8576388888888888,0.15735715521233423,0.7723214285714286,2024-12-02 05:32:59.612518
22,0.09894273926814397,0.8958333333333334,0.13534334568040712,0.8325892857142857,2024-12-02 05:32:59.612518
23,0.0940714003863158,0.90625,0.15447480231523514,0.7879464285714286,2024-12-02 05:32:59.612518
24,0.09016936838074967,0.9108796296296297,0.14432321967823164,0.8303571428571429,2024-12-02 05:32:59.612518
25,0.1005768482055929,0.8831018518518519,0.1869527713528701,0.7321428571428571,2024-12-02 05:32:59.612518
26,0.0919726141900928,0.9004629629629629,0.1304987876542977,0.8214285714285714,2024-12-02 05:32:59.612518
27,0.08395779174235132,0.9143518518518519,0.1455563720581787,0.8191964285714286,2024-12-02 05:32:59.612518
28,0.07563731805593879,0.9166666666666666,0.13607051755700791,0.8348214285714286,2024-12-02 05:32:59.612518
29,0.07242583966365566,0.9293981481481481,0.13605296877878054,0.8258928571428571,2024-12-02 05:32:59.612518
30,0.07089887000620365,0.9236111111111112,0.15630800596305303,0.7991071428571429,2024-12-02 05:32:59.612518
31,0.06793743882466245,0.9328703703703703,0.1294702493718692,0.8348214285714286,2024-12-02 05:32:59.612518
32,0.05730081687646883,0.9467592592592593,0.12555596658161708,0.8459821428571429,2024-12-02 05:32:59.612518
33,0.05356203392148018,0.9525462962962963,0.13018834963440895,0.8370535714285714,2024-12-02 05:32:59.612518
34,0.05760382819506857,0.9513888888888888,0.11691622675529548,0.8392857142857143,2024-12-02 05:32:59.612518
35,0.04685920166472594,0.9699074074074074,0.11492301430553198,0.8660714285714286,2024-12-02 05:32:59.612518
36,0.041933970870795076,0.9594907407407407,0.11853555589914322,0.8616071428571429,2024-12-02 05:32:59.612518
37,0.037109376241763435,0.9756944444444444,0.11494463429387126,0.8459821428571429,2024-12-02 05:32:59.612518
38,0.03861705275873343,0.9710648148148148,0.11039884760975838,0.8504464285714286,2024-12-02 05:32:59.612518
39,0.0476316414359543,0.9525462962962963,0.14294653492314474,0.8191964285714286,2024-12-02 05:32:59.612518
40,0.03584130791326364,0.9745370370370371,0.1310277623789651,0.8459821428571429,2024-12-02 05:32:59.612518
41,0.03376234722910104,0.9780092592592593,0.11577547727418798,0.8616071428571429,2024-12-02 05:32:59.612518
42,0.02643675722733692,0.9849537037037037,0.13033044817192213,0.8191964285714286,2024-12-02 05:32:59.612518
43,0.03140476984144361,0.9826388888888888,0.14383144503725426,0.8258928571428571,2024-12-02 05:32:59.612518
44,0.025431271263018803,0.9861111111111112,0.1152813219066177,0.859375,2024-12-02 05:32:59.612518
45,0.02258633991220483,0.9872685185185185,0.12683611895356858,0.8482142857142857,2024-12-02 05:32:59.612518
46,0.029979109143217404,0.9768518518518519,0.11190810985863209,0.8526785714285714,2024-12-02 05:32:59.612518
47,0.029178997639704635,0.9803240740740741,0.15853104181587696,0.8035714285714286,2024-12-02 05:32:59.612518
48,0.03693845405898712,0.9641203703703703,0.13449804112315178,0.8504464285714286,2024-12-02 05:32:59.612518
49,0.025182676949986705,0.9745370370370371,0.12713138333388738,0.8504464285714286,2024-12-02 05:32:59.612518
50,0.021006523907460547,0.9849537037037037,0.14277629554271698,0.8058035714285714,2024-12-02 05:32:59.612518
51,0.027178558693439873,0.9803240740740741,0.11516815264310155,0.84375,2024-12-02 05:32:59.612518
52,0.03104214232276987,0.9756944444444444,0.11617779186261552,0.8571428571428571,2024-12-02 05:32:59.612518
53,0.026390240079274884,0.9791666666666666,0.17946844787469932,0.7991071428571429,2024-12-02 05:32:59.612518
54,0.023485012835374585,0.9849537037037037,0.10052065671022449,0.8839285714285714,2024-12-02 05:32:59.612518
55,0.017410786753451382,0.9884259259259259,0.11239311365144593,0.8727678571428571,2024-12-02 05:32:59.612518
56,0.013099461013485712,0.9976851851851852,0.11214163633329528,0.875,2024-12-02 05:32:59.612518
57,0.014991916966176144,0.9907407407407407,0.1477141066321305,0.8236607142857143,2024-12-02 05:32:59.612518
58,0.021876779522884776,0.9814814814814815,0.1621941290795803,0.8325892857142857,2024-12-02 05:32:59.612518
59,0.030382243502471182,0.96875,0.1317414910133396,0.8482142857142857,2024-12-02 05:32:59.612518
60,0.020957993291732337,0.9861111111111112,0.11878139991313219,0.8794642857142857,2024-12-02 05:32:59.612518
61,0.018082723987323267,0.9849537037037037,0.15036347561648913,0.8392857142857143,2024-12-02 05:32:59.612518
62,0.015458959266888323,0.9884259259259259,0.14058432887707437,0.8482142857142857,2024-12-02 05:32:59.612518
